Date,Close,Change,AVG
12/03/2019 15:30:00,44650.00,2.29,2.2
13/03/2019 15:30:00,43850.00,-1.79,-1.8
14/03/2019 15:30:00,43850.00,0,0
15/03/2019 15:30:00,44200.00,0.8,0.8
18/03/2019 15:30:00,43700.00,-1.13,-1.2
19/03/2019 15:30:00,43900.00,0.46,0.4
20/03/2019 15:30:00,44050.00,0.34,0.4
21/03/2019 15:30:00,45850.00,4.09,4
22/03/2019 15:30:00,46550.00,1.53,1.6
25/03/2019 15:30:00,45500.00,-2.26,-2.2
26/03/2019 15:30:00,45250.00,-0.55,-0.6
27/03/2019 15:30:00,45350.00,0.22,0.2
28/03/2019 15:30:00,44850.00,-1.1,-1.2
29/03/2019 15:30:00,44650.00,-0.45,-0.4
01/04/2019 15:30:00,45050.00,0.9,0.8
02/04/2019 15:30:00,45750.00,1.55,1.6
03/04/2019 15:30:00,46600.00,1.86,1.8
04/04/2019 15:30:00,46950.00,0.75,0.8
05/04/2019 15:30:00,46850.00,-0.21,-0.2
08/04/2019 15:30:00,46650.00,-0.43,-0.4
09/04/2019 15:30:00,46650.00,0,0
10/04/2019 15:30:00,46700.00,0.11,0.2
11/04/2019 15:30:00,46250.00,-0.96,-1
12/04/2019 15:30:00,46850.00,1.3,1.2
15/04/2019 15:30:00,47050.00,0.43,0.4
16/04/2019 15:30:00,47250.00,0.43,0.4
17/04/2019 15:30:00,47050.00,-0.42,-0.4
18/04/2019 15:30:00,45600.00,-3.08,-3
19/04/2019 15:30:00,45300.00,-0.66,-0.6
22/04/2019 15:30:00,45350.00,0.11,0.2
23/04/2019 15:30:00,45200.00,-0.33,-0.4
24/04/2019 15:30:00,44750.00,-1,-1
25/04/2019 15:30:00,44650.00,-0.22,-0.2
26/04/2019 15:30:00,44850.00,0.45,0.4
29/04/2019 15:30:00,46150.00,2.9,2.8
30/04/2019 15:30:00,45850.00,-0.65,-0.6
02/05/2019 15:30:00,45900.00,0.11,0.2
03/05/2019 15:30:00,45300.00,-1.31,-1.4
07/05/2019 15:30:00,44850.00,-0.99,-1
08/05/2019 15:30:00,44250.00,-1.34,-1.4
09/05/2019 15:30:00,42450.00,-4.07,-4
10/05/2019 15:30:00,42900.00,1.06,1
13/05/2019 15:30:00,42650.00,-0.58,-0.6
14/05/2019 15:30:00,42650.00,0,0
15/05/2019 15:30:00,42550.00,-0.23,-0.2
16/05/2019 15:30:00,41550.00,-2.35,-2.4
17/05/2019 15:30:00,41200.00,-0.84,-0.8
20/05/2019 15:30:00,42000.00,1.94,2
21/05/2019 15:30:00,43150.00,2.74,2.8
22/05/2019 15:30:00,43500.00,0.81,0.8
23/05/2019 15:30:00,43850.00,0.8,0.8
24/05/2019 15:30:00,42700.00,-2.62,-2.6
27/05/2019 15:30:00,42650.00,-0.12,-0.2
28/05/2019 15:30:00,42550.00,-0.23,-0.2
29/05/2019 15:30:00,41800.00,-1.76,-1.8
30/05/2019 15:30:00,42550.00,1.79,1.8
31/05/2019 15:30:00,42500.00,-0.12,-0.2
03/06/2019 15:30:00,43800.00,3.06,3
04/06/2019 15:30:00,43450.00,-0.8,-0.8
05/06/2019 15:30:00,43900.00,1.04,1
07/06/2019 15:30:00,44200.00,0.68,0.6
10/06/2019 15:30:00,44800.00,1.36,1.4
11/06/2019 15:30:00,44850.00,0.11,0.2
12/06/2019 15:30:00,44600.00,-0.56,-0.6
13/06/2019 15:30:00,43750.00,-1.91,-2
14/06/2019 15:30:00,44000.00,0.57,0.6
17/06/2019 15:30:00,43900.00,-0.23,-0.2
18/06/2019 15:30:00,44350.00,1.03,1
19/06/2019 15:30:00,45350.00,2.25,2.2
20/06/2019 15:30:00,45500.00,0.33,0.4
21/06/2019 15:30:00,45700.00,0.44,0.4
24/06/2019 15:30:00,45500.00,-0.44,-0.4
25/06/2019 15:30:00,45600.00,0.22,0.2
26/06/2019 15:30:00,45700.00,0.22,0.2
27/06/2019 15:30:00,46500.00,1.75,1.8
28/06/2019 15:30:00,47000.00,1.08,1
01/07/2019 15:30:00,46600.00,-0.85,-0.8
02/07/2019 15:30:00,46250.00,-0.75,-0.8
03/07/2019 15:30:00,45400.00,-1.84,-1.8
04/07/2019 15:30:00,46000.00,1.32,1.4
05/07/2019 15:30:00,45650.00,-0.76,-0.8
08/07/2019 15:30:00,44400.00,-2.74,-2.8
09/07/2019 15:30:00,45100.00,1.58,1.6
10/07/2019 15:30:00,45550.00,1,1
11/07/2019 15:30:00,46200.00,1.43,1.4
12/07/2019 15:30:00,46300.00,0.22,0.2
15/07/2019 15:30:00,46450.00,0.32,0.4
16/07/2019 15:30:00,46850.00,0.86,0.8
17/07/2019 15:30:00,46050.00,-1.71,-1.8
18/07/2019 15:30:00,46100.00,0.11,0.2
19/07/2019 15:30:00,46800.00,1.52,1.6
22/07/2019 15:30:00,47200.00,0.85,0.8
23/07/2019 15:30:00,47300.00,0.21,0.2
24/07/2019 15:30:00,46400.00,-1.9,-2
25/07/2019 15:30:00,47200.00,1.72,1.8
26/07/2019 15:30:00,47150.00,-0.11,-0.2
29/07/2019 15:30:00,46100.00,-2.23,-2.2
30/07/2019 15:30:00,46550.00,0.98,1
31/07/2019 15:30:00,45350.00,-2.58,-2.6
01/08/2019 15:30:00,45200.00,-0.33,-0.4
02/08/2019 15:30:00,44950.00,-0.55,-0.6
05/08/2019 15:30:00,43950.00,-2.22,-2.2
06/08/2019 15:30:00,43500.00,-1.02,-1
07/08/2019 15:30:00,43200.00,-0.69,-0.6
08/08/2019 15:30:00,42650.00,-1.27,-1.2
09/08/2019 15:30:00,43150.00,1.17,1.2
12/08/2019 15:30:00,43700.00,1.27,1.2
13/08/2019 15:30:00,43000.00,-1.6,-1.6
14/08/2019 15:30:00,43700.00,1.63,1.6
16/08/2019 15:30:00,43900.00,0.46,0.4
19/08/2019 15:30:00,43600.00,-0.68,-0.6
20/08/2019 15:30:00,44450.00,1.95,2
21/08/2019 15:30:00,44500.00,0.11,0.2
22/08/2019 15:30:00,44050.00,-1.01,-1
23/08/2019 15:30:00,43950.00,-0.23,-0.2
26/08/2019 15:30:00,43600.00,-0.8,-0.8
27/08/2019 15:30:00,44050.00,1.03,1
28/08/2019 15:30:00,44150.00,0.23,0.2
29/08/2019 15:30:00,43400.00,-1.7,-1.6
30/08/2019 15:30:00,44000.00,1.38,1.4
02/09/2019 15:30:00,43800.00,-0.45,-0.4
03/09/2019 15:30:00,43250.00,-1.26,-1.2
04/09/2019 15:30:00,44100.00,1.97,2
05/09/2019 15:30:00,45700.00,3.63,3.6
06/09/2019 15:30:00,46300.00,1.31,1.4
09/09/2019 15:30:00,46900.00,1.3,1.2
10/09/2019 15:30:00,47000.00,0.21,0.2
11/09/2019 15:30:00,47150.00,0.32,0.4
16/09/2019 15:30:00,47100.00,-0.11,-0.2
17/09/2019 15:30:00,46900.00,-0.42,-0.4
18/09/2019 15:30:00,47700.00,1.71,1.8
19/09/2019 15:30:00,49150.00,3.04,3
20/09/2019 15:30:00,49200.00,0.1,0.2
23/09/2019 15:30:00,49300.00,0.2,0.2
24/09/2019 15:30:00,49500.00,0.41,0.4
25/09/2019 15:30:00,48900.00,-1.21,-1.2
26/09/2019 15:30:00,49200.00,0.61,0.6
27/09/2019 15:30:00,48400.00,-1.63,-1.6
30/09/2019 15:30:00,49050.00,1.34,1.4
01/10/2019 15:30:00,48850.00,-0.41,-0.4
02/10/2019 15:30:00,47600.00,-2.56,-2.6
04/10/2019 15:30:00,48000.00,0.84,0.8
07/10/2019 15:30:00,47750.00,-0.52,-0.6
8/10/2019 15:30:00,48900.00,2.41,2.4
10/10/2019 15:30:00,48550.00,-0.72,-0.8
11/10/2019 15:30:00,49150.00,1.24,1.2
14/10/2019 15:30:00,50000.00,1.73,1.8
15/10/2019 15:30:00,50100.00,0.2,0.2
16/10/2019 15:30:00,50700.00,1.2,1.2
17/10/2019 15:30:00,50500.00,-0.39,-0.4
18/10/2019 15:30:00,49900.00,-1.19,-1.2
21/10/2019 15:30:00,50300.00,0.8,0.8
22/10/2019 15:30:00,51200.00,1.79,1.8
23/10/2019 15:30:00,51200.00,0,0
24/10/2019 15:30:00,50700.00,-0.98,-1
25/10/2019 15:30:00,50900.00,0.39,0.4
28/10/2019 15:30:00,51300.00,0.79,0.8
29/10/2019 15:30:00,51100.00,-0.39,-0.4
30/10/2019 15:30:00,50400.00,-1.37,-1.4
31/10/2019 15:30:00,50400.00,0,0
01/11/2019 15:30:00,51200.00,1.59,1.6
04/11/2019 15:30:00,52300.00,2.15,2.2
05/11/2019 15:30:00,52700.00,0.76,0.8
06/11/2019 15:30:00,53300.00,1.14,1.2
07/11/2019 15:30:00,52900.00,-0.75,-0.8
8/11/2019 15:30:00,52100.00,-1.51,-1.6
11/11/2019 15:30:00,51600.00,-0.96,-1
12/11/2019 15:30:00,52600.00,1.94,2
13/11/2019 15:30:00,52500.00,-0.19,-0.2
14/11/2019 16:30:00,52800.00,0.57,0.6
15/11/2019 15:30:00,53700.00,1.7,1.8
18/11/2019 15:30:00,53500.00,-0.37,-0.4
19/11/2019 15:30:00,53500.00,0,0
20/11/2019 15:30:00,52000.00,-2.8,-2.8
21/11/2019 15:30:00,51000.00,-1.92,-2
22/11/2019 15:30:00,51600.00,1.18,1.2
25/11/2019 15:30:00,51800.00,0.39,0.4
26/11/2019 15:30:00,51800.00,0,0
27/11/2019 15:30:00,52200.00,0.77,0.8
28/11/2019 15:30:00,51300.00,-1.72,-1.8
29/11/2019 15:30:00,50300.00,-1.95,-2
02/12/2019 15:30:00,50400.00,0.2,0.2
03/12/2019 15:30:00,49900.00,-0.99,-1
04/12/2019 15:30:00,49450.00,-0.9,-1
05/12/2019 15:30:00,49500.00,0.1,0.2
06/12/2019 15:30:00,50400.00,1.82,1.8
9/12/2019 15:30:00,51200.00,1.59,1.6
10/12/2019 15:30:00,51500.00,0.59,0.6
11/12/2019 15:30:00,51900.00,0.78,0.8
12/12/2019 15:30:00,53300.00,2.7,2.6
13/12/2019 15:30:00,54700.00,2.63,2.6
16/12/2019 15:30:00,54700.00,0,0
17/12/2019 15:30:00,56700.00,3.66,3.6
18/12/2019 15:30:00,56300.00,-0.71,-0.8
19/12/2019 15:30:00,56000.00,-0.53,-0.6
20/12/2019 15:30:00,56000.00,0,0
23/12/2019 15:30:00,55500.00,-0.89,-0.8
24/12/2019 15:30:00,55000.00,-0.9,-1
26/12/2019 15:30:00,55400.00,0.73,0.8
27/12/2019 15:30:00,56500.00,1.99,2
30/12/2019 15:30:00,55800.00,-1.24,-1.2
02/01/2020 15:30:00,55200.00,-1.08,-1
03/01/2020 15:30:00,55500.00,0.54,0.6
06/01/2020 15:30:00,55500.00,0,0
07/01/2020 15:30:00,55800.00,0.54,0.6
08/01/2020 15:30:00,56800.00,1.79,1.8
09/01/2020 15:30:00,58600.00,3.17,3.2
10/01/2020 15:30:00,59500.00,1.54,1.6
13/01/2020 15:30:00,60000.00,0.84,0.8
14/01/2020 15:30:00,60000.00,0,0
15/01/2020 15:30:00,59000.00,-1.67,-1.6
16/01/2020 15:30:00,60700.00,2.88,2.8
17/01/2020 15:30:00,61300.00,0.99,1
20/01/2020 15:30:00,62400.00,1.79,1.8
21/01/2020 15:30:00,61400.00,-1.6,-1.6
22/01/2020 15:30:00,62300.00,1.47,1.4
23/01/2020 15:30:00,60800.00,-2.41,-2.4
28/01/2020 15:30:00,58800.00,-3.29,-3.2
29/01/2020 15:30:00,59100.00,0.51,0.6
30/01/2020 15:30:00,57200.00,-3.21,-3.2
31/01/2020 15:30:00,56400.00,-1.4,-1.4
03/02/2020 15:30:00,57200.00,1.42,1.4
04/02/2020 15:30:00,58900.00,2.97,3
05/02/2020 15:30:00,59500.00,1.02,1
06/02/2020 15:30:00,61100.00,2.69,2.6
07/02/2020 15:30:00,60400.00,-1.15,-1.2
10/02/2020 15:30:00,59700.00,-1.16,-1.2
11/02/2020 15:30:00,59900.00,0.34,0.4
12/02/2020 15:30:00,60500.00,1,1
13/02/2020 15:30:00,60700.00,0.33,0.4
14/02/2020 15:30:00,61800.00,1.81,1.8
17/02/2020 15:30:00,61500.00,-0.49,-0.4
18/02/2020 15:30:00,59800.00,-2.76,-2.8
19/02/2020 15:30:00,60200.00,0.67,0.6
20/02/2020 15:30:00,60000.00,-0.33,-0.4
21/02/2020 15:30:00,59200.00,-1.33,-1.4
24/02/2020 15:30:00,56800.00,-4.05,-4
25/02/2020 15:30:00,57900.00,1.94,2
26/02/2020 15:30:00,56500.00,-2.42,-2.4
27/02/2020 15:30:00,55900.00,-1.06,-1
28/02/2020 15:30:00,54200.00,-3.04,-3
02/03/2020 15:30:00,55000.00,1.48,1.4
03/03/2020 15:30:00,55400.00,0.73,0.8
04/03/2020 15:30:00,57400.00,3.61,3.6
05/03/2020 15:30:00,57800.00,0.7,0.6
06/03/2020 15:30:00,56500.00,-2.25,-2.2
09/03/2020 15:30:00,54200.00,-4.07,-4
10/03/2020 15:30:00,54600.00,0.74,0.8
11/03/2020 15:30:00,52100.00,-4.58,-4.6
12/03/2020 15:30:00,50800.00,-2.5,-2.4
13/03/2020 15:30:00,49950.00,-1.67,-1.6
16/03/2020 15:30:00,48900.00,-2.1,-2.2
17/03/2020 15:30:00,47300.00,-3.27,-3.2
18/03/2020 15:30:00,45600.00,-3.59,-3.6
19/03/2020 15:30:00,42950.00,-5.81,-5.8
20/03/2020 15:30:00,45400.00,5.7,5.8
23/03/2020 15:30:00,42500.00,-6.39,-6.4
24/03/2020 15:30:00,46950.00,10.47,10.4
25/03/2020 15:30:00,48650.00,3.62,3.6
26/03/2020 15:30:00,47800.00,-1.75,-1.8
27/03/2020 15:30:00,48300.00,1.05,1
30/03/2020 15:30:00,47850.00,-0.93,-1
31/03/2020 15:30:00,47750.00,-0.21,-0.2
01/04/2020 15:30:00,45800.00,-4.08,-4
02/04/2020 15:30:00,46800.00,2.18,2.2
03/04/2020 15:30:00,47000.00,0.43,0.4
06/04/2020 15:30:00,48700.00,3.62,3.6
07/04/2020 15:30:00,49600.00,1.85,1.8
08/04/2020 15:30:00,48600.00,-2.02,-2
09/04/2020 15:30:00,49100.00,1.03,1
10/04/2020 15:30:00,49250.00,0.31,0.4
13/04/2020 15:30:00,48300.00,-1.93,-2
14/04/2020 15:30:00,49000.00,1.45,1.4
16/04/2020 15:30:00,49000.00,0,0
17/04/2020 15:30:00,51400.00,4.9,4.8
20/04/2020 15:30:00,50100.00,-2.53,-2.6
21/04/2020 15:30:00,49250.00,-1.7,-1.6
22/04/2020 15:30:00,49850.00,1.22,1.2
23/04/2020 15:30:00,49850.00,0,0
24/04/2020 15:30:00,49350.00,-1,-1
27/04/2020 15:30:00,49850.00,1.01,1
28/04/2020 15:30:00,50100.00,0.5,0.6
29/04/2020 15:30:00,50000.00,-0.2,-0.2
04/05/2020 15:30:00,48500.00,-3,-3
06/05/2020 15:30:00,49200.00,1.44,1.4
07/05/2020 15:30:00,48800.00,-0.81,-0.8
08/05/2020 15:30:00,48800.00,0,0
11/05/2020 15:30:00,48400.00,-0.82,-0.8
12/05/2020 15:30:00,47900.00,-1.03,-1
13/05/2020 15:30:00,48550.00,1.36,1.4
14/05/2020 15:30:00,48000.00,-1.13,-1.2
15/05/2020 15:30:00,47850.00,-0.31,-0.4
18/05/2020 15:30:00,48800.00,1.99,2
19/05/2020 15:30:00,50300.00,3.07,3
20/05/2020 15:30:00,50000.00,-0.6,-0.6
21/05/2020 15:30:00,49950.00,-0.1,-0.2
22/05/2020 15:30:00,48750.00,-2.4,-2.4
25/05/2020 15:30:00,48850.00,0.21,0.2
26/05/2020 15:30:00,49250.00,0.82,0.8
27/05/2020 15:30:00,49900.00,1.32,1.4
28/05/2020 15:30:00,50400.00,1,1
29/05/2020 15:30:00,50700.00,0.6,0.6
01/06/2020 15:30:00,51200.00,0.99,1
02/06/2020 15:30:00,51400.00,0.39,0.4
03/06/2020 15:30:00,54500.00,6.03,6
04/06/2020 15:30:00,54600.00,0.18,0.2
05/06/2020 15:30:00,55500.00,1.65,1.6
08/06/2020 15:30:00,54900.00,-1.08,-1
09/06/2020 15:30:00,55500.00,1.09,1
10/06/2020 15:30:00,55400.00,-0.18,-0.2
11/06/2020 15:30:00,54300.00,-1.99,-2
12/06/2020 15:30:00,52300.00,-3.68,-3.6
15/06/2020 15:30:00,49900.00,-4.59,-4.6
16/06/2020 15:30:00,52100.00,4.41,4.4
17/06/2020 15:30:00,52200.00,0.19,0.2
18/06/2020 15:30:00,52300.00,0.19,0.2
19/06/2020 15:30:00,52900.00,1.15,1.2
