Date,Close,Change,AVG
28/06/2018 16:00:00,185.50,0.73,0.8
29/06/2018 16:00:00,185.11,-0.21,-0.2
02/07/2018 16:00:00,187.18,1.12,1.2
03/07/2018 13:00:00,183.92,-1.74,-1.8
05/07/2018 16:00:00,185.40,0.8,0.8
06/07/2018 16:00:00,187.97,1.39,1.4
09/07/2018 16:00:00,190.58,1.39,1.4
10/07/2018 16:00:00,190.35,-0.12,-0.2
11/07/2018 16:00:00,187.88,-1.3,-1.2
12/07/2018 16:00:00,191.03,1.68,1.6
13/07/2018 16:00:00,191.33,0.16,0.2
16/07/2018 16:00:00,190.91,-0.22,-0.2
17/07/2018 16:00:00,191.45,0.28,0.2
18/07/2018 16:00:00,190.40,-0.55,-0.6
19/07/2018 16:00:00,191.88,0.78,0.8
20/07/2018 16:00:00,191.44,-0.23,-0.2
23/07/2018 16:00:00,191.44,0,0
24/07/2018 16:00:00,193.00,0.81,0.8
25/07/2018 16:00:00,194.82,0.94,1
26/07/2018 16:00:00,194.21,-0.31,-0.4
27/07/2018 16:00:00,190.98,-1.66,-1.6
30/07/2018 16:00:00,189.91,-0.56,-0.6
31/07/2018 16:00:00,190.29,0.2,0.2
01/08/2018 16:00:00,201.50,5.89,5.8
02/08/2018 16:00:00,207.39,2.92,3
03/08/2018 16:00:00,207.99,0.29,0.2
06/08/2018 16:00:00,209.07,0.52,0.6
07/08/2018 16:00:00,207.11,-0.94,-1
08/08/2018 16:00:00,207.25,0.07,0
09/08/2018 16:00:00,208.88,0.79,0.8
10/08/2018 16:00:00,207.53,-0.65,-0.6
13/08/2018 16:00:00,208.87,0.65,0.6
14/08/2018 16:00:00,209.75,0.42,0.4
15/08/2018 16:00:00,210.24,0.23,0.2
16/08/2018 16:00:00,213.32,1.46,1.4
17/08/2018 16:00:00,217.58,2,2
20/08/2018 16:00:00,215.46,-0.97,-1
21/08/2018 16:00:00,215.04,-0.19,-0.2
22/08/2018 16:00:00,215.05,0,0
23/08/2018 16:00:00,215.49,0.2,0.2
24/08/2018 16:00:00,216.16,0.31,0.4
27/08/2018 16:00:00,217.94,0.82,0.8
28/08/2018 16:00:00,219.70,0.81,0.8
29/08/2018 16:00:00,222.98,1.49,1.4
30/08/2018 16:00:00,225.03,0.92,1
31/08/2018 16:00:00,227.63,1.16,1.2
04/09/2018 16:00:00,228.36,0.32,0.4
05/09/2018 16:00:00,226.87,-0.65,-0.6
06/09/2018 16:00:00,223.10,-1.66,-1.6
07/09/2018 16:00:00,221.30,-0.81,-0.8
10/09/2018 16:00:00,218.33,-1.34,-1.4
11/09/2018 16:00:00,223.85,2.53,2.6
12/09/2018 16:00:00,221.07,-1.24,-1.2
13/09/2018 16:00:00,226.41,2.42,2.4
14/09/2018 16:00:00,223.84,-1.14,-1.2
17/09/2018 16:00:00,217.88,-2.66,-2.6
18/09/2018 16:00:00,218.24,0.17,0.2
19/09/2018 16:00:00,218.37,0.06,0
20/09/2018 16:00:00,220.03,0.76,0.8
21/09/2018 16:00:00,217.66,-1.08,-1
24/09/2018 16:00:00,220.79,1.44,1.4
25/09/2018 16:00:00,222.19,0.63,0.6
26/09/2018 16:00:00,220.42,-0.8,-0.8
27/09/2018 16:00:00,224.95,2.06,2
28/09/2018 16:00:00,225.74,0.35,0.4
01/10/2018 16:00:00,227.26,0.67,0.6
02/10/2018 16:00:00,229.28,0.89,0.8
03/10/2018 16:00:00,232.07,1.22,1.2
04/10/2018 16:00:00,227.99,-1.76,-1.8
05/10/2018 16:00:00,224.29,-1.62,-1.6
8/10/2018 16:00:00,223.77,-0.23,-0.2
9/10/2018 16:00:00,226.87,1.39,1.4
10/10/2018 16:00:00,216.36,-4.63,-4.6
11/10/2018 16:00:00,214.45,-0.88,-0.8
12/10/2018 16:00:00,222.11,3.57,3.6
15/10/2018 16:00:00,217.36,-2.14,-2.2
16/10/2018 16:00:00,222.15,2.2,2.2
17/10/2018 16:00:00,221.19,-0.43,-0.4
18/10/2018 16:00:00,216.02,-2.34,-2.4
19/10/2018 16:00:00,219.31,1.52,1.6
22/10/2018 16:00:00,220.65,0.61,0.6
23/10/2018 16:00:00,222.73,0.94,1
24/10/2018 16:00:00,215.09,-3.43,-3.4
25/10/2018 16:00:00,219.80,2.19,2.2
26/10/2018 16:00:00,216.30,-1.59,-1.6
29/10/2018 16:00:00,212.24,-1.88,-1.8
30/10/2018 16:00:00,213.30,0.5,0.4
31/10/2018 16:00:00,218.86,2.61,2.6
01/11/2018 16:00:00,222.22,1.54,1.6
02/11/2018 16:00:00,207.48,-6.63,-6.6
05/11/2018 16:00:00,201.59,-2.84,-2.8
06/11/2018 16:00:00,203.77,1.08,1
07/11/2018 16:00:00,209.95,3.03,3
8/11/2018 16:00:00,208.49,-0.7,-0.6
9/11/2018 16:00:00,204.47,-1.93,-2
12/11/2018 16:00:00,194.17,-5.04,-5
13/11/2018 16:00:00,192.23,-1,-1
14/11/2018 16:00:00,186.80,-2.82,-2.8
15/11/2018 16:00:00,191.41,2.47,2.4
16/11/2018 16:00:00,193.53,1.11,1.2
19/11/2018 16:00:00,185.86,-3.96,-4
20/11/2018 16:00:00,176.98,-4.78,-4.8
21/11/2018 16:00:00,176.78,-0.11,-0.2
23/11/2018 13:00:00,172.29,-2.54,-2.6
26/11/2018 16:00:00,174.62,1.35,1.4
27/11/2018 16:00:00,174.24,-0.22,-0.2
28/11/2018 16:00:00,180.94,3.85,3.8
29/11/2018 16:00:00,179.55,-0.77,-0.8
30/11/2018 16:00:00,178.58,-0.54,-0.6
03/12/2018 16:00:00,184.82,3.49,3.4
04/12/2018 16:00:00,176.69,-4.4,-4.4
6/12/2018 16:00:00,174.72,-1.11,-1.2
7/12/2018 16:00:00,168.49,-3.57,-3.6
10/12/2018 16:00:00,169.60,0.66,0.6
11/12/2018 16:00:00,168.63,-0.57,-0.6
12/12/2018 16:00:00,169.10,0.28,0.2
13/12/2018 16:00:00,170.95,1.09,1
14/12/2018 16:00:00,165.48,-3.2,-3.2
17/12/2018 16:00:00,163.94,-0.93,-1
18/12/2018 16:00:00,166.07,1.3,1.2
19/12/2018 16:00:00,160.89,-3.12,-3.2
20/12/2018 16:00:00,156.83,-2.52,-2.6
21/12/2018 16:00:00,150.73,-3.89,-3.8
