Date,Close,Change,AVG
27/07/2018 16:00:00,107.68,-1.77,-1.8
30/07/2018 16:00:00,105.37,-2.15,-2.2
31/07/2018 16:00:00,106.08,0.67,0.6
01/08/2018 16:00:00,106.28,0.19,0.2
02/08/2018 16:00:00,107.57,1.21,1.2
03/08/2018 16:00:00,108.04,0.44,0.4
06/08/2018 16:00:00,108.13,0.08,0
07/08/2018 16:00:00,108.88,0.69,0.6
08/08/2018 16:00:00,109.49,0.56,0.6
09/08/2018 16:00:00,109.67,0.16,0.2
10/08/2018 16:00:00,109,-0.61,-0.6
13/08/2018 16:00:00,108.21,-0.72,-0.8
14/08/2018 16:00:00,109.56,1.25,1.2
15/08/2018 16:00:00,107.66,-1.73,-1.8
16/08/2018 16:00:00,107.64,-0.02,0
17/08/2018 16:00:00,107.58,-0.06,0
20/08/2018 16:00:00,106.87,-0.66,-0.6
21/08/2018 16:00:00,105.98,-0.83,-0.8
22/08/2018 16:00:00,107.06,1.02,1
23/08/2018 16:00:00,107.56,0.47,0.4
24/08/2018 16:00:00,108.4,0.78,0.8
27/08/2018 16:00:00,109.6,1.11,1.2
28/08/2018 16:00:00,110.26,0.6,0.6
29/08/2018 16:00:00,112.02,1.6,1.6
30/08/2018 16:00:00,111.95,-0.06,0
31/08/2018 16:00:00,112.33,0.34,0.4
04/09/2018 16:00:00,111.71,-0.55,-0.6
05/09/2018 16:00:00,108.49,-2.88,-2.8
06/09/2018 16:00:00,108.74,0.23,0.2
07/09/2018 16:00:00,108.21,-0.49,-0.4
10/09/2018 16:00:00,109.38,1.08,1
11/09/2018 16:00:00,111.24,1.7,1.8
12/09/2018 16:00:00,111.71,0.42,0.4
13/09/2018 16:00:00,112.91,1.07,1
14/09/2018 16:00:00,113.37,0.41,0.4
17/09/2018 16:00:00,112.14,-1.08,-1
18/09/2018 16:00:00,113.21,0.95,1
19/09/2018 16:00:00,111.7,-1.33,-1.4
20/09/2018 16:00:00,113.57,1.67,1.6
21/09/2018 16:00:00,114.26,0.61,0.6
24/09/2018 16:00:00,114.67,0.36,0.4
25/09/2018 16:00:00,114.45,-0.19,-0.2
26/09/2018 16:00:00,113.98,-0.41,-0.4
27/09/2018 16:00:00,114.41,0.38,0.4
28/09/2018 16:00:00,114.37,-0.03,0
01/10/2018 16:00:00,115.61,1.08,1
02/10/2018 16:00:00,115.15,-0.4,-0.4
03/10/2018 16:00:00,115.17,0.02,0
04/10/2018 16:00:00,112.79,-2.07,-2
05/10/2018 16:00:00,112.13,-0.59,-0.6
08/10/2018 16:00:00,110.85,-1.14,-1.2
